Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,96999,3267.7498,1000,,,,,,,,,,
,,,,,97000,,,-315.8841247558594,-6.205323219299316,1.4133307933807373,314.71600341796875,314.42230224609375,0.05229585990309715,0.3847057521343231,0.0003,0.0003,0.052298951894044876
,,,,,97999,4186.2847,1000,,,,,,,,,,
,,,,,98000,,,-324.2481994628906,-5.849545478820801,1.0914591550827026,323.04718017578125,323.00506591796875,0.05187574028968811,0.8475062251091003,0.0003,0.0003,0.05187597498297691
,,,,,98999,4145.721,1000,,,,,,,,,,
,,,,,99000,,,-316.75408935546875,-6.173603057861328,0.837313175201416,315.46435546875,315.53759765625,0.05149035155773163,0.2428344488143921,0.0003,0.0003,0.05149177834391594
,,,,,99999,4146.2944,1000,,,,,,,,,,
4002.5613,637.1697,4299.6543,2103.7544,1000.0,100000,,,-325.361328125,-5.7155256271362305,1.5780220031738281,324.247314453125,324.192138671875,0.05150371044874191,0.03873679041862488,0.0003,0.0003,0.0515027791261673
,,,,,100999,4193.728,1000,,,,,,,,,,
,,,,,101000,,,-320.6341857910156,-6.19600248336792,0.8093941807746887,319.2227478027344,319.1806640625,0.0511714369058609,0.9306572675704956,0.0003,0.0003,0.0511741116642952
,,,,,101999,4149.994,1000,,,,,,,,,,
,,,,,102000,,,-324.8375549316406,-6.409789562225342,0.9106095433235168,323.21038818359375,323.3319091796875,0.05207917466759682,1.0401031970977783,0.0003,0.0003,0.052080053836107254
,,,,,102999,4270.8403,1000,,,,,,,,,,
,,,,,103000,,,-327.5412902832031,-5.694128036499023,0.7785980105400085,326.105712890625,326.1585693359375,0.053288958966732025,-0.16435381770133972,0.0003,0.0003,0.053291600197553635
,,,,,103999,4208.143,1000,,,,,,,,,,
,,,,,104000,,,-326.4806823730469,-6.0879435539245605,0.9422190189361572,325.2179260253906,325.1306457519531,0.05476866289973259,0.5685142278671265,0.0003,0.0003,0.05476808920502663
,,,,,104999,4287.618,1000,,,,,,,,,,
4279.5703,35.39132,4324.698,4222.4346,1000.0,105000,,,-328.6729736328125,-6.3846235275268555,0.8847506642341614,327.2752380371094,327.36480712890625,0.0551142543554306,0.8458259105682373,0.0003,0.0003,0.055117711424827576
,,,,,105999,4298.0513,1000,,,,,,,,,,
,,,,,106000,,,-331.172607421875,-6.041796684265137,1.2121765613555908,329.7385559082031,329.7918701171875,0.05524167791008949,1.1534075736999512,0.0003,0.0003,0.0552421398460865
,,,,,106999,4340.314,1000,,,,,,,,,,
,,,,,107000,,,-336.1148986816406,-6.115551471710205,1.0422546863555908,334.79962158203125,334.63909912109375,0.05595570430159569,0.2718445658683777,0.0003,0.0003,0.05595962330698967
,,,,,107999,4328.2363,1000,,,,,,,,,,
,,,,,108000,,,-341.3741760253906,-6.146974563598633,1.0516996383666992,340.1983642578125,340.093017578125,0.056048352271318436,0.5452120304107666,0.0003,0.0003,0.05604633316397667
,,,,,108999,4152.295,1000,,,,,,,,,,
,,,,,109000,,,-340.36590576171875,-6.0116868019104,0.8483631014823914,339.12176513671875,339.02374267578125,0.05651265010237694,0.18869537115097046,0.0003,0.0003,0.056511975824832916
,,,,,109999,4424.49,1000,,,,,,,,,,
4345.2393,56.375275,4423.8184,4210.9727,1000.0,110000,,,-343.2109069824219,-5.796413898468018,0.9851527214050293,342.0328674316406,341.8043212890625,0.057139527052640915,-0.6170157194137573,0.0003,0.0003,0.057138342410326004
,,,,,110999,4349.3755,1000,,,,,,,,,,
,,,,,111000,,,-346.8046875,-6.284260272979736,0.9842578172683716,345.6371765136719,345.7576904296875,0.05733305960893631,0.4531691074371338,0.0003,0.0003,0.057334013283252716
,,,,,111999,4076.2703,1000,,,,,,,,,,
,,,,,112000,,,-343.04681396484375,-6.389416694641113,1.1541820764541626,341.43487548828125,341.36395263671875,0.05768785625696182,0.5059924125671387,0.0003,0.0003,0.057687416672706604
,,,,,112999,4371.4194,1000,,,,,,,,,,
,,,,,113000,,,-354.5671081542969,-6.0501627922058105,1.0067822933197021,353.3385314941406,353.4107971191406,0.05793573707342148,0.4912368655204773,0.0003,0.0003,0.057934630662202835
,,,,,113999,4468.3096,1000,,,,,,,,,,
,,,,,114000,,,-349.28375244140625,-6.071173191070557,1.0991414785385132,347.8202819824219,347.83160400390625,0.05783848091959953,0.0205003023147583,0.0003,0.0003,0.05784272775053978
,,,,,114999,4462.8066,1000,,,,,,,,,,
4358.811,160.40958,4557.074,3962.7107,1000.0,115000,,,-356.9399108886719,-5.9254045486450195,0.9514410495758057,355.71600341796875,355.9227600097656,0.05873055011034012,0.1353316307067871,0.0003,0.0003,0.058733098208904266
