Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
82.68917,61.778866,163.48677,13.5023,1000.0,53.000397,64.45859,134.2948,-30.664768,1000.0,12.584567070007324,28.790281295776367,415000,364.37525820732117,,82
-18.619131,145.14142,111.11777,-221.23845,1000.0,165.73602,61.279114,252.72581,78.840256,1000.0,11.84428596496582,20.901092529296875,420000,368.64928126335144,,83
99.14462,66.01314,189.93927,34.936375,1000.0,84.61902,70.03244,184.269,5.225441,1000.0,1.0144590139389038,26.004009246826172,425000,372.90411496162415,,84
94.790985,21.94961,122.60364,68.94647,1000.0,62.472084,21.767096,84.69304,32.565704,1000.0,-4.66965913772583,24.40789222717285,430000,377.23957681655884,,85
110.655,23.372227,137.04028,80.2213,1000.0,44.094635,86.13169,139.48965,-103.35771,1000.0,-9.11734676361084,27.956758499145508,435000,381.5702700614929,,86
212.36922,89.997925,336.7086,126.65741,1000.0,81.17415,69.32152,171.01697,-39.12034,1000.0,-3.5282506942749023,21.156822204589844,440000,385.81356406211853,,87
124.755005,10.648347,139.54782,114.91722,1000.0,205.94632,53.926014,261.08398,140.89584,1000.0,7.2508320808410645,19.260190963745117,445000,390.0662908554077,,88
165.21745,21.968943,195.8324,145.32791,1000.0,250.1894,39.74526,324.7841,215.2588,1000.0,9.760499954223633,17.206722259521484,450000,394.3074827194214,,89
178.89363,29.14831,215.82864,144.574,1000.0,195.33063,53.000515,284.5898,140.61934,1000.0,0.7062804102897644,12.739008903503418,455000,398.5997726917267,,90
149.41626,45.49501,190.88104,86.078735,1000.0,156.18315,51.11551,229.74672,70.568695,1000.0,-5.2703938484191895,15.389081954956055,460000,402.9024589061737,,91
201.21545,29.427757,242.79135,178.82349,1000.0,157.61246,20.540289,187.33652,128.9914,1000.0,-5.0195698738098145,12.743354797363281,465000,407.32046484947205,,92
96.45403,60.190117,156.47287,14.170525,1000.0,156.92606,50.797256,231.18094,103.96259,1000.0,-3.0588598251342773,16.274555206298828,470000,411.57532596588135,,93
187.83504,37.756363,237.56303,146.12885,1000.0,203.54338,36.044292,264.01495,169.5029,1000.0,3.775202989578247,12.553815841674805,475000,415.8646671772003,,94
62.290653,226.8764,249.04599,-257.0321,1000.0,138.04985,34.388355,167.59622,74.35285,1000.0,1.3119533061981201,12.047247886657715,480000,420.22092294692993,,95
171.73332,88.81624,241.87448,46.426117,1000.0,68.457695,102.1484,169.30637,-120.3116,1000.0,-3.216552972793579,26.184534072875977,485000,424.83331513404846,,96
271.70923,36.948933,321.43927,232.95079,1000.0,189.48549,69.74202,263.47638,70.250404,1000.0,2.2858798503875732,14.585226058959961,490000,429.31210017204285,,97
272.19928,52.49585,311.86212,198.01839,1000.0,252.8061,49.116924,314.0323,179.99564,1000.0,6.6499342918396,17.66438865661621,495000,433.8563413619995,,98
338.92102,42.655983,389.85522,285.46143,1000.0,287.64117,25.842527,312.69067,251.71567,1000.0,3.2330515384674072,15.769224166870117,500000,438.1741735935211,,99
