Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
102.5,0.5,103.0,102.0,102.5,102.5,4.006245,108.0,94.0,102.5,15.611679077148438,91284,86.24037766456604,,84
105.25,4.322904,110.0,100.0,105.25,103.4,4.8207884,111.0,96.0,103.4,13.301612854003906,92318,87.2034215927124,,85
104.5,2.6925824,108.0,101.0,104.5,100.6,3.4985712,108.0,96.0,100.6,13.62973690032959,93324,88.12292051315308,,86
108.5,1.5,110.0,106.0,108.5,103.1,5.6293874,112.0,94.0,103.1,13.175201416015625,94355,89.07805442810059,,87
106.25,1.0897248,108.0,105.0,106.25,104.8,6.2896743,118.0,94.0,104.8,13.408949851989746,95403,90.04791498184204,,88
110.75,4.7631397,118.0,106.0,110.75,102.9,3.8587563,112.0,95.0,102.9,11.897294998168945,96432,91.01810097694397,,89
107.0,6.363961,111.0,96.0,107.0,107.6,7.9774685,120.0,96.0,107.6,12.971380233764648,97508,92.01037788391113,,90
107.5,2.1794496,111.0,105.0,107.5,104.5,3.748333,109.0,98.0,104.5,12.787827491760254,98553,92.9663496017456,,91
113.25,4.968652,121.0,108.0,113.25,110.8,5.134199,117.0,102.0,110.8,13.128969192504883,99661,93.97382736206055,,92
111.25,3.9607449,117.0,106.0,111.25,110.4,7.0313582,124.0,101.0,110.4,12.518387794494629,100765,94.99180889129639,,93
114.5,6.1846585,119.0,104.0,114.5,112.111115,5.858412,119.0,104.0,112.11111111111111,12.849565505981445,101774,95.9597315788269,,94
113.25,4.49305,117.0,106.0,113.25,111.8,7.1944423,125.0,102.0,111.8,11.348321914672852,102892,96.99745273590088,,95
114.75,5.2141633,123.0,109.0,114.75,112.44444,5.8710423,124.0,106.0,112.44444444444444,11.09365177154541,103904,97.94871258735657,,96
110.0,4.527693,115.0,105.0,110.0,111.22222,5.613036,121.0,103.0,111.22222222222223,13.145467758178711,104905,98.87517619132996,,97
114.0,6.4031243,123.0,107.0,114.0,111.22222,5.7305765,122.0,102.0,111.22222222222223,11.639835357666016,105906,99.7876193523407,,98
117.75,4.43706,125.0,113.0,117.75,112.666664,5.9254627,121.0,104.0,112.66666666666667,11.53345012664795,106920,100.70922946929932,,99
