step,v_loss,q_loss,policy_loss
375,2.891063104470959e-06,1.5010822608019225e-05,2.068020820617676
376,3.383419880265137e-06,1.5309014997910708e-05,2.0696399211883545
377,2.8451286198105663e-06,1.3951288565294817e-05,2.0714364051818848
378,3.016072696482297e-06,2.135277281922754e-05,2.0703699588775635
379,3.3861952033475973e-06,1.5732282918179408e-05,2.073021411895752
380,2.4663727344886865e-06,1.8755306882667355e-05,2.0703892707824707
381,5.159269676369149e-06,1.8044989701593295e-05,2.0711824893951416
382,2.3570755729451776e-06,1.3799130101688206e-05,2.0712943077087402
383,3.697121883305954e-06,1.628055179025978e-05,2.0697832107543945
384,3.041675427084556e-06,1.588537634233944e-05,2.072765588760376
385,6.0962888710491825e-06,1.6335548934875987e-05,2.0699307918548584
386,4.337842256063595e-06,1.2725604392471723e-05,2.0728750228881836
387,3.5550424399843905e-06,1.8935685147880577e-05,2.0665547847747803
388,3.862967787426896e-06,1.3754600331594702e-05,2.0743374824523926
389,5.464087735163048e-06,1.3538245184463449e-05,2.0716562271118164
390,4.019900188723113e-06,1.5869019989622757e-05,2.0707597732543945
391,5.721961315430235e-06,1.7641825252212584e-05,2.06734561920166
392,3.982800990343094e-06,1.5856270692893304e-05,2.070749044418335
393,2.981489387821057e-06,1.3754295650869608e-05,2.073028087615967
394,3.0901401260052808e-06,1.2322370821493678e-05,2.0675721168518066
395,2.6486991373531055e-06,1.7492639017291367e-05,2.0712618827819824
396,2.3819648049538955e-06,1.7003307220875286e-05,2.0725812911987305
397,4.016553248220589e-06,1.7437629139749333e-05,2.0670738220214844
398,3.165211182931671e-06,1.5283594620996155e-05,2.0686774253845215
399,3.090424343099585e-06,1.1440544767538086e-05,2.0719337463378906
400,4.267948497727048e-06,1.4988522707426455e-05,2.065230369567871
401,4.95648009746219e-06,1.685611641732976e-05,2.072139024734497
402,6.029774340277072e-06,1.3936080904386472e-05,2.068443775177002
403,3.838703833025647e-06,1.354609958070796e-05,2.067999839782715
404,3.8889220377313904e-06,1.2498805517680012e-05,2.069279193878174
405,4.248782715876587e-06,1.2229995263624005e-05,2.0668530464172363
406,3.735301334018004e-06,1.321344097959809e-05,2.069059371948242
407,2.638163550727768e-06,1.3439923350233585e-05,2.0689547061920166
408,5.306437742547132e-06,1.3108880921208765e-05,2.0709540843963623
409,5.177191269467585e-06,1.1988970072707161e-05,2.0652637481689453
410,4.861655270360643e-06,1.62714313773904e-05,2.0711121559143066
411,5.415844498202205e-06,1.4510391338262707e-05,2.071478843688965
412,2.956197022285778e-06,1.14935955934925e-05,2.066612482070923
413,2.2471833744930336e-06,1.2690627954725642e-05,2.068239212036133
