Step,Date,Portfolio_Value,Step_Reward,w_SPY,w_EEM,w_TLT,w_HYG,w_DBC,w_GLD,w_UUP,w_SHY
2143,,0.5819936487836697,-0.003743109022710179,0.08714328706264496,0.08714328706264496,0.3894962668418884,0.08722127974033356,0.08756576478481293,0.08714328706264496,0.08714328706264496,0.08714352548122406
2144,,0.5870497453400927,0.008650026351127858,0.12496176362037659,0.12496176362037659,0.12496176362037659,0.12505289912223816,0.12517647445201874,0.12496176362037659,0.12496179342269897,0.12496176362037659
2145,,0.5863277575702539,-0.0012306148007161445,0.11537172645330429,0.11537172645330429,0.11537172645330429,0.11537172645330429,0.19239798188209534,0.11537172645330429,0.11537172645330429,0.11537172645330429
2146,,0.5869032883198767,0.0009811039314112618,0.12496225535869598,0.12496225535869598,0.12496225535869598,0.12496225535869598,0.1252642720937729,0.12496225535869598,0.12496225535869598,0.12496225535869598
2147,,0.5870121913159208,0.00018553805320008083,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2148,,0.587071267777478,0.00010063417749319499,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2149,,0.5858143940423102,-0.00214321695147287,0.12498430907726288,0.12498430907726288,0.12498430907726288,0.12498430907726288,0.12510985136032104,0.12498430907726288,0.12498430907726288,0.12498430907726288
2150,,0.5867062238647822,0.0015212184431285206,0.12460725009441376,0.12460725009441376,0.12460725009441376,0.12460725009441376,0.12774929404258728,0.12460725009441376,0.12460725009441376,0.12460725009441376
2151,,0.5847481526319264,-0.00334297791817881,0.08216139674186707,0.08216139674186707,0.08216139674186707,0.08216139674186707,0.42487019300460815,0.08216139674186707,0.08216139674186707,0.08216139674186707
2152,,0.5833423783909092,-0.0024069622728272546,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2153,,0.5818823621027033,-0.0025059836124950185,0.07794997096061707,0.07801149040460587,0.07794997096061707,0.07794997096061707,0.45428869128227234,0.07794997096061707,0.07794997096061707,0.07794997096061707
2154,,0.58246219151997,0.000995975741705693,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2155,,0.5796401509564655,-0.004856794462329436,0.12438736110925674,0.12438736110925674,0.12438736110925674,0.12438736110925674,0.1292884200811386,0.12438736110925674,0.12438736110925674,0.12438736110925674
2156,,0.5800008294421956,0.0006220520030888016,0.12499728798866272,0.12499891221523285,0.12499728798866272,0.12499728798866272,0.12501735985279083,0.12499728798866272,0.12499728798866272,0.12499728798866272
2157,,0.5813601464610579,0.002340904624492317,0.10260888189077377,0.2817368805408478,0.10260888189077377,0.10260888189077377,0.10260973870754242,0.10260888189077377,0.10260888189077377,0.10260888189077377
2158,,0.580390039192968,-0.0016700793433076452,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2159,,0.5812714531188652,0.0015175059186789915,0.5128023624420166,0.06979593634605408,0.06956695020198822,0.06956695020198822,0.06956695020198822,0.06956695020198822,0.06956695020198822,0.06956695020198822
2160,,0.57895539876201,-0.0039924217052590355,0.20193445682525635,0.009410342201590538,0.009401749819517136,0.2464260756969452,0.12913882732391357,0.19034352898597717,0.20393496751785278,0.009410014376044273
2161,,0.5745411987464578,-0.007653636036788171,0.2377733588218689,0.45976388454437256,0.01143683958798647,0.011671177111566067,0.01143683958798647,0.011548265814781189,0.24294526875019073,0.01342436671257019
2162,,0.5759611039678074,0.0024683235121070435,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2163,,0.5780299666081361,0.003585582089133323,0.125,0.125,0.125,0.125,0.12500005960464478,0.125,0.125,0.125
2164,,0.5781588400594156,0.00022292803920945342,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2165,,0.5794640647786463,0.0022550094108745792,0.12089979648590088,0.12089979648590088,0.12117919325828552,0.12090042978525162,0.15342143177986145,0.12089979648590088,0.12089979648590088,0.12089981138706207
2166,,0.5808266429061348,0.002348685109399208,0.09272946417331696,0.09272946417331696,0.09272946417331696,0.3508565127849579,0.09272946417331696,0.09272946417331696,0.09272946417331696,0.09276671707630157
2167,,0.5797199469047831,-0.00190719846411437,0.12364685535430908,0.12364685535430908,0.1344720721244812,0.12364685535430908,0.12364685535430908,0.12364685535430908,0.12364685535430908,0.12364685535430908
2168,,0.5812384200616005,0.002615897461825698,0.12339386343955994,0.12339386343955994,0.12339386343955994,0.12369121611118317,0.12339428812265396,0.12339386343955994,0.12339386343955994,0.1359451711177826
2169,,0.5818969925979026,0.0011324091752533156,0.12499073147773743,0.12499073147773743,0.12506438791751862,0.12499073147773743,0.12499117851257324,0.12499073147773743,0.12499073147773743,0.12499073147773743
2170,,0.5836810479108553,0.0030612393922589973,0.12133803218603134,0.12133803218603134,0.12133803218603134,0.1506337821483612,0.12133803218603134,0.12133803218603134,0.12133803218603134,0.12133803218603134
2171,,0.5818277307923065,-0.003180274081968169,0.07256399840116501,0.0322682149708271,0.0322682149708271,0.7338265776634216,0.0322682149708271,0.0322682149708271,0.0322682149708271,0.03226829692721367
2172,,0.5816991110706812,-0.00022108595611482722,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2173,,0.5844477090685154,0.0047139914807374115,0.08694443106651306,0.389641672372818,0.08704176545143127,0.08694443106651306,0.08694443106651306,0.08694443851709366,0.08694487810134888,0.08859392255544662
2174,,0.5821850564719585,-0.0038789506011273744,0.07130701839923859,0.07103483378887177,0.07103483378887177,0.5024787783622742,0.07103483378887177,0.07103483378887177,0.07103483378887177,0.07103993743658066
2175,,0.5805867013118736,-0.0027492173870040013,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2176,,0.5809891946801155,0.0006930126317862806,0.12499968707561493,0.1249995082616806,0.1249995082616806,0.1249995082616806,0.1249995082616806,0.125001922249794,0.12500084936618805,0.1249995082616806
2177,,0.57911310821383,-0.0032343494139888303,0.09694980829954147,0.1925661414861679,0.09694945067167282,0.09694945067167282,0.10478007048368454,0.1515059918165207,0.16328123211860657,0.0970178171992302
2178,,0.5783378387012424,-0.0013396155242578513,0.0291054118424654,0.029106389731168747,0.0291054118424654,0.0291054118424654,0.029105592519044876,0.427036315202713,0.39833003282546997,0.029105421155691147
2179,,0.579116768046952,0.0013459352250304786,0.025287238880991936,0.025287238880991936,0.025287238880991936,0.025287244468927383,0.3310537040233612,0.025287238880991936,0.5172228217124939,0.025287238880991936
2180,,0.5806120389311077,0.002578657533937845,0.12499766051769257,0.12499761581420898,0.12501348555088043,0.12499763071537018,0.12499761581420898,0.12499761581420898,0.1250007450580597,0.12499761581420898
2181,,0.5790332951028285,-0.002722806287927523,0.12499997019767761,0.12500013411045074,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.12499997019767761
2182,,0.5762811363401301,-0.004764354869547314,0.12499971687793732,0.12500199675559998,0.12499971687793732,0.12499971687793732,0.12499971687793732,0.12499971687793732,0.12499971687793732,0.12499971687793732
2183,,0.5763248878297369,7.59175099043253e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2184,,0.5792902896823986,0.005132172749585356,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2185,,0.5826000413727723,0.005697199734355713,0.12499956786632538,0.12499956786632538,0.12499956786632538,0.12500299513339996,0.12499956786632538,0.12499956786632538,0.12499956786632538,0.12499956786632538
2186,,0.5826349452882088,5.990880096538485e-05,0.12499982118606567,0.12499982118606567,0.12499982118606567,0.12499982118606567,0.1250012069940567,0.12499982118606567,0.12499982118606567,0.12499982118606567
2187,,0.5821765509194154,-0.000787070515614967,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2188,,0.5739755041069838,-0.014187034187584954,0.0945582389831543,0.22844842076301575,0.057934489101171494,0.23275126516819,0.008929784409701824,0.12621243298053741,0.24223609268665314,0.008929293602705002
2189,,0.5749710284637499,0.0017329346104100038,0.10854560881853104,0.10854560881853104,0.24018056690692902,0.10854560881853104,0.10854575037956238,0.10854560881853104,0.10854560881853104,0.10854560881853104
2190,,0.5697945810709061,-0.009043742459019349,0.050993382930755615,0.052113573998212814,0.12077606469392776,0.05099334567785263,0.05100232735276222,0.5721344351768494,0.05099352449178696,0.05099334567785263
2191,,0.569168216192472,-0.0010998865688755393,0.3102749288082123,0.007104083895683289,0.007134412415325642,0.1720941960811615,0.08260565996170044,0.20218822360038757,0.007194144651293755,0.21140430867671967
2192,,0.5672872691741878,-0.003310202220911735,0.05054371431469917,0.022659938782453537,0.06030872091650963,0.012205648235976696,0.012946231290698051,0.44320395588874817,0.2942810356616974,0.10385078191757202
2193,,0.5655834459383641,-0.0030079769876059973,0.38384994864463806,0.013525308109819889,0.013525308109819889,0.4828836917877197,0.013525308109819889,0.06563986092805862,0.013525308109819889,0.013525308109819889
2194,,0.5651814757172258,-0.0007109704773687321,0.12499606609344482,0.12499606609344482,0.1250264048576355,0.12499606609344482,0.12499606609344482,0.12499606609344482,0.12499712407588959,0.12499606609344482
2195,,0.5657980427596776,0.0010903240836114218,0.125,0.125,0.1250000298023224,0.125,0.125,0.125,0.125,0.125
2196,,0.5715756103248667,0.010159576397250259,0.06659665703773499,0.06659665703773499,0.06659665703773499,0.06659665703773499,0.5338233709335327,0.06659665703773499,0.06659665703773499,0.06659665703773499
2197,,0.5733300983394147,0.0030648626776021252,0.125,0.125,0.125,0.1250000298023224,0.125,0.125,0.125,0.125
2198,,0.571155316724668,-0.0038004577493757036,0.12499512732028961,0.12499512732028961,0.12499512732028961,0.12503410875797272,0.12499512732028961,0.12499512732028961,0.12499512732028961,0.12499512732028961
2199,,0.5700060396518548,-0.0020142242899346273,0.12499964237213135,0.12499964237213135,0.12499964237213135,0.12499971687793732,0.12499964237213135,0.12499964237213135,0.12500248849391937,0.12499965727329254
2200,,0.5710623944267569,0.001851519234306484,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2201,,0.5738799680939324,0.0049217837458675855,0.12499973177909851,0.12499973177909851,0.12499973177909851,0.12500183284282684,0.12499973177909851,0.12499973177909851,0.12499973177909851,0.12499973177909851
2202,,0.572318581411632,-0.0027244627883748285,0.1224324032664299,0.12295560538768768,0.1224324032664299,0.12253550440073013,0.1224324181675911,0.14234675467014313,0.1224324032664299,0.12243244796991348
2203,,0.572726415551844,0.0007123460799169886,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.12500008940696716,0.1249999850988388,0.1249999850988388
2204,,0.5733172289333344,0.0010310487504950295,0.12403913587331772,0.12404731661081314,0.13171039521694183,0.12403913587331772,0.12404657155275345,0.12403913587331772,0.12403913587331772,0.12403913587331772
2205,,0.5687605518369587,-0.007979668901689623,0.12449765205383301,0.12662373483181,0.1263866275548935,0.12450134754180908,0.12449765205383301,0.12449765205383301,0.12449765205383301,0.12449765205383301
2206,,0.5703882681566678,0.0028577783673616043,0.12318770587444305,0.13622909784317017,0.12462080270051956,0.12318770587444305,0.12318770587444305,0.12321155518293381,0.12318770587444305,0.12318770587444305
2207,,0.5699299824974392,-0.0008037855811558197,0.0631890743970871,0.5576678514480591,0.06318913400173187,0.0631890743970871,0.0631893128156662,0.06319744884967804,0.0631890743970871,0.0631890743970871
2208,,0.5688559192336372,-0.0018863310138471784,0.125,0.125,0.125,0.125,0.125,0.1250000298023224,0.125,0.125
2209,,0.5709481013954697,0.0036711302534388132,0.1113981381058693,0.1113981381058693,0.11139895021915436,0.11139819771051407,0.1113981381058693,0.2202121466398239,0.1113981381058693,0.1113981381058693
2210,,0.5672893432327094,-0.006428835707997487,0.02969077043235302,0.029690777882933617,0.02969077043235302,0.33838823437690735,0.03266574814915657,0.48049214482307434,0.02969077043235302,0.02969077043235302
2211,,0.5666310935614186,-0.0011610157536147193,0.09596099704504013,0.09596101194620132,0.09596103429794312,0.316643089056015,0.09655656665563583,0.09596099704504013,0.09596099704504013,0.10699533671140671
2212,,0.566052166786103,-0.0010222219149769464,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2213,,0.565843526242472,-0.0003686568422850029,0.06602749973535538,0.06602749973535538,0.06602749973535538,0.5378075242042542,0.06602749973535538,0.06602749973535538,0.06602749973535538,0.06602749973535538
2214,,0.5655811675003358,-0.0004637670510278136,0.12367921322584152,0.12367921322584152,0.12367921322584152,0.13424549996852875,0.12367921322584152,0.12367921322584152,0.12367921322584152,0.12367921322584152
2215,,0.5672798967258983,0.0029990094150304965,0.07203022390604019,0.07203084230422974,0.07203022390604019,0.07203704863786697,0.4957810044288635,0.07203022390604019,0.07203022390604019,0.07203022390604019
2216,,0.5686431610424865,0.0024002769585191913,0.12499961256980896,0.12500354647636414,0.12499940395355225,0.12499985098838806,0.12499940395355225,0.12499940395355225,0.12499940395355225,0.12499940395355225
2217,,0.5677142835110811,-0.001634833727257556,0.12499997019767761,0.1250002235174179,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.12499997019767761
2218,,0.5684512316070052,0.0012972550028443645,0.12498548626899719,0.12500378489494324,0.12498548626899719,0.12498548626899719,0.12508335709571838,0.12498548626899719,0.12498548626899719,0.12498548626899719
2219,,0.5687332567312032,0.0004960059390051259,0.12499995529651642,0.12500013411045074,0.12499995529651642,0.12499995529651642,0.12500011920928955,0.12499995529651642,0.12499995529651642,0.12499995529651642
2220,,0.5689014965111222,0.0002957711702564252,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2221,,0.5663236497580394,-0.004541568150437977,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2222,,0.5652018716969244,-0.001982771766710536,0.12499764561653137,0.12499764561653137,0.12501655519008636,0.12499764561653137,0.12499764561653137,0.12499764561653137,0.12499764561653137,0.12499764561653137
2223,,0.5636635740024374,-0.002725388845093614,0.12499931454658508,0.12499931454658508,0.125004842877388,0.12499931454658508,0.12499931454658508,0.12499931454658508,0.12499931454658508,0.12499931454658508
2224,,0.563643333486985,-3.5909503117605924e-05,0.12489775568246841,0.12489775568246841,0.12489775568246841,0.12489775568246841,0.12489775568246841,0.12489775568246841,0.1257156878709793,0.12489775568246841
2225,,0.563249439686125,-0.0006990794976751977,0.06969740986824036,0.02964535541832447,0.3013142943382263,0.03015991300344467,0.02964845485985279,0.30020180344581604,0.20968742668628693,0.02964535541832447
2226,,0.5611256549786243,-0.003777720163526586,0.2660575211048126,0.06972867995500565,0.2652376592159271,0.08898176997900009,0.09736831486225128,0.005800716113299131,0.0058044991455972195,0.20102083683013916
2227,,0.5590946494096649,-0.0036260863803180446,0.2439345270395279,0.09980592876672745,0.1379842758178711,0.13700003921985626,0.08833353221416473,0.05417377129197121,0.2002539038658142,0.03851405903697014
2228,,0.5592309747939079,0.00024380266707278673,0.06956526637077332,0.09066642075777054,0.2631288170814514,0.29892662167549133,0.06942722946405411,0.06943095475435257,0.06942752003669739,0.06942717730998993
2229,,0.5629222963945092,0.006579020905282457,0.12491805106401443,0.12491805106401443,0.12491805106401443,0.12491805106401443,0.12491818517446518,0.12491805106401443,0.12491805106401443,0.1255735158920288
2230,,0.5629827669894234,0.00010741686300028039,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
